table_catalog,table_schema,table_name,column_name,data_type,is_nullable
samples,accuweather,historical_daily_calendar_metric,humidity_relative_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,humidity_relative_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,index_uv_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,index_uv_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,index_uv_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,minutes_of_ice_total,STRING,YES
samples,accuweather,historical_daily_calendar_metric,minutes_of_precipitation_total,INT,YES
samples,accuweather,historical_daily_calendar_metric,minutes_of_sun_total,INT,YES
samples,accuweather,historical_daily_calendar_metric,minutes_of_rain_total,STRING,YES
samples,accuweather,historical_daily_calendar_metric,minutes_of_snow_total,INT,YES
samples,accuweather,historical_daily_calendar_metric,has_ice,STRING,YES
samples,accuweather,historical_daily_calendar_metric,ice_lwe_rate_avg,STRING,YES
samples,accuweather,historical_daily_calendar_metric,ice_lwe_rate_max,STRING,YES
samples,accuweather,historical_daily_calendar_metric,ice_lwe_rate_min,STRING,YES
samples,accuweather,historical_daily_calendar_metric,ice_lwe_total,STRING,YES
samples,accuweather,historical_daily_calendar_metric,has_precipitation,BOOLEAN,YES
samples,accuweather,historical_daily_calendar_metric,precipitation_lwe_rate_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,precipitation_lwe_rate_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,precipitation_lwe_rate_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,precipitation_lwe_total,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,precipitation_type_desc_predominant,STRING,YES
samples,accuweather,historical_daily_calendar_metric,precipitation_type_predominant,INT,YES
samples,accuweather,historical_daily_calendar_metric,pressure_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,pressure_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,pressure_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,pressure_msl_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,pressure_msl_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,pressure_msl_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,has_rain,STRING,YES
samples,accuweather,historical_daily_calendar_metric,rain_lwe_rate_avg,STRING,YES
samples,accuweather,historical_daily_calendar_metric,rain_lwe_rate_max,STRING,YES
samples,accuweather,historical_daily_calendar_metric,rain_lwe_rate_min,STRING,YES
samples,accuweather,historical_daily_calendar_metric,rain_lwe_total,STRING,YES
samples,accuweather,historical_daily_calendar_metric,snow_cover_avg,STRING,YES
samples,accuweather,historical_daily_calendar_metric,snow_cover_max,STRING,YES
samples,accuweather,historical_daily_calendar_metric,snow_cover_min,STRING,YES
samples,accuweather,historical_daily_calendar_metric,snow_depth_avg,STRING,YES
samples,accuweather,historical_daily_calendar_metric,snow_depth_max,STRING,YES
samples,accuweather,historical_daily_calendar_metric,snow_depth_min,STRING,YES
samples,accuweather,historical_daily_calendar_metric,snow_liquid_ratio_accuweather_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,snow_liquid_ratio_accuweather_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,snow_liquid_ratio_accuweather_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,has_snow,BOOLEAN,YES
samples,accuweather,historical_daily_calendar_metric,snow_avg,STRING,YES
samples,accuweather,historical_daily_calendar_metric,snow_max,STRING,YES
samples,accuweather,historical_daily_calendar_metric,snow_min,STRING,YES
samples,accuweather,historical_daily_calendar_metric,snow_total,STRING,YES
samples,accuweather,historical_daily_calendar_metric,snow_lwe_rate_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,snow_lwe_rate_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,snow_lwe_rate_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,snow_lwe_total,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,solar_irradiance_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,solar_irradiance_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,solar_irradiance_total,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,solar_radiation_net_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,solar_radiation_net_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,solar_radiation_net_total,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_dew_point_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_dew_point_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_dew_point_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_heat_index_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_heat_index_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_heat_index_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_realfeel_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_realfeel_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_realfeel_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_realfeel_shade_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_realfeel_shade_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_realfeel_shade_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_wind_chill_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_wind_chill_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,temperature_wind_chill_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,visibility_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,visibility_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,visibility_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,wind_direction_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,wind_direction_predominant,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,wind_gust_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,wind_gust_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,wind_gust_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,wind_gust_instantaneous_avg,STRING,YES
samples,accuweather,historical_daily_calendar_metric,wind_gust_instantaneous_max,STRING,YES
samples,accuweather,historical_daily_calendar_metric,wind_gust_instantaneous_min,STRING,YES
samples,accuweather,historical_daily_calendar_metric,wind_speed_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,wind_speed_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,wind_speed_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,city_name,STRING,YES
samples,accuweather,historical_daynight_imperial,country_code,STRING,YES
samples,accuweather,historical_daynight_imperial,latitude,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,longitude,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,date,DATE,YES
samples,accuweather,historical_daynight_imperial,day_flag,STRING,YES
samples,accuweather,historical_daynight_imperial,cloud_base_height_avg,INT,YES
samples,accuweather,historical_daynight_imperial,cloud_base_height_max,INT,YES
samples,accuweather,historical_daynight_imperial,cloud_base_height_min,INT,YES
samples,accuweather,historical_daynight_imperial,cloud_cover_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,cloud_cover_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,cloud_cover_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,cloud_cover_perc_avg,INT,YES
samples,accuweather,historical_daynight_imperial,cloud_cover_perc_max,INT,YES
samples,accuweather,historical_daynight_imperial,cloud_cover_perc_min,INT,YES
samples,accuweather,historical_daynight_imperial,degree_days_cooling,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,degree_days_freezing,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,degree_days_growing,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,degree_days_heating,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,humidity_relative_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,humidity_relative_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,humidity_relative_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,index_uv_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,index_uv_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,index_uv_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,minutes_of_ice_total,STRING,YES
samples,accuweather,historical_daynight_imperial,minutes_of_precipitation_total,INT,YES
samples,accuweather,historical_daynight_imperial,minutes_of_sun_total,INT,YES
samples,accuweather,historical_daynight_imperial,minutes_of_rain_total,STRING,YES
samples,accuweather,historical_daynight_imperial,minutes_of_snow_total,INT,YES
samples,accuweather,historical_daynight_imperial,has_ice,STRING,YES
samples,accuweather,historical_daynight_imperial,ice_lwe_rate_avg,STRING,YES
samples,accuweather,historical_daynight_imperial,ice_lwe_rate_max,STRING,YES
samples,accuweather,historical_daynight_imperial,ice_lwe_rate_min,STRING,YES
samples,accuweather,historical_daynight_imperial,ice_lwe_total,STRING,YES
samples,accuweather,historical_daynight_imperial,has_precipitation,BOOLEAN,YES
samples,accuweather,historical_daynight_imperial,precipitation_lwe_rate_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,precipitation_lwe_rate_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,precipitation_lwe_rate_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,precipitation_lwe_total,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,precipitation_type_desc_predominant,STRING,YES
samples,accuweather,historical_daynight_imperial,precipitation_type_predominant,INT,YES
samples,accuweather,historical_daynight_imperial,pressure_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,pressure_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,pressure_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,pressure_msl_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,pressure_msl_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,pressure_msl_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,has_rain,STRING,YES
samples,accuweather,historical_daynight_imperial,rain_lwe_rate_avg,STRING,YES
samples,accuweather,historical_daynight_imperial,rain_lwe_rate_max,STRING,YES
samples,accuweather,historical_daynight_imperial,rain_lwe_rate_min,STRING,YES
samples,accuweather,historical_daynight_imperial,rain_lwe_total,STRING,YES
samples,accuweather,historical_daynight_imperial,snow_cover_avg,STRING,YES
samples,accuweather,historical_daynight_imperial,snow_cover_max,STRING,YES
samples,accuweather,historical_daynight_imperial,snow_cover_min,STRING,YES
samples,accuweather,historical_daynight_imperial,snow_depth_avg,STRING,YES
samples,accuweather,historical_daynight_imperial,snow_depth_max,STRING,YES
samples,accuweather,historical_daynight_imperial,snow_depth_min,STRING,YES
samples,accuweather,historical_daynight_imperial,snow_liquid_ratio_accuweather_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,snow_liquid_ratio_accuweather_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,snow_liquid_ratio_accuweather_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,has_snow,BOOLEAN,YES
samples,accuweather,historical_daynight_imperial,snow_avg,STRING,YES
samples,accuweather,historical_daynight_imperial,snow_max,STRING,YES
samples,accuweather,historical_daynight_imperial,snow_min,STRING,YES
samples,accuweather,historical_daynight_imperial,snow_total,STRING,YES
samples,accuweather,historical_daynight_imperial,snow_lwe_rate_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,snow_lwe_rate_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,snow_lwe_rate_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,snow_lwe_total,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,solar_irradiance_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,solar_irradiance_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,solar_irradiance_total,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,solar_radiation_net_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,solar_radiation_net_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,solar_radiation_net_total,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_dew_point_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_dew_point_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_dew_point_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_heat_index_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_heat_index_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_heat_index_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_realfeel_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_realfeel_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_realfeel_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_realfeel_shade_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_realfeel_shade_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_realfeel_shade_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_wind_chill_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_wind_chill_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,temperature_wind_chill_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,visibility_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,visibility_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,visibility_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,wind_direction_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,wind_direction_predominant,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,wind_gust_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,wind_gust_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,wind_gust_min,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,wind_gust_instantaneous_avg,STRING,YES
samples,accuweather,historical_daynight_imperial,wind_gust_instantaneous_max,STRING,YES
samples,accuweather,historical_daynight_imperial,wind_gust_instantaneous_min,STRING,YES
samples,accuweather,historical_daynight_imperial,wind_speed_avg,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,wind_speed_max,DOUBLE,YES
samples,accuweather,historical_daynight_imperial,wind_speed_min,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,city_name,STRING,YES
samples,accuweather,historical_hourly_imperial,country_code,STRING,YES
samples,accuweather,historical_hourly_imperial,latitude,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,longitude,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,date,TIMESTAMP,YES
samples,accuweather,historical_hourly_imperial,cloud_base_height,INT,YES
samples,accuweather,historical_hourly_imperial,cloud_cover_high,STRING,YES
samples,accuweather,historical_hourly_imperial,cloud_cover_low,STRING,YES
samples,accuweather,historical_hourly_imperial,cloud_cover_medium,STRING,YES
samples,accuweather,historical_hourly_imperial,cloud_cover_total,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,humidity_relative,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,index_uv,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,has_ice,STRING,YES
samples,accuweather,historical_hourly_imperial,ice_lwe,STRING,YES
samples,accuweather,historical_hourly_imperial,ice_lwe_rate,STRING,YES
samples,accuweather,historical_hourly_imperial,minutes_of_ice,STRING,YES
samples,accuweather,historical_hourly_imperial,minutes_of_precipitation,INT,YES
samples,accuweather,historical_hourly_imperial,minutes_of_sun,INT,YES
samples,accuweather,historical_hourly_imperial,minutes_of_rain,STRING,YES
samples,accuweather,historical_hourly_imperial,minutes_of_snow,INT,YES
samples,accuweather,historical_hourly_imperial,has_precipitation,BOOLEAN,YES
samples,accuweather,historical_hourly_imperial,precipitation_lwe,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,precipitation_lwe_rate,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,precipitation_type,INT,YES
samples,accuweather,historical_hourly_imperial,precipitation_type_desc,STRING,YES
samples,accuweather,historical_hourly_imperial,pressure,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,pressure_msl,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,has_rain,STRING,YES
samples,accuweather,historical_hourly_imperial,rain_lwe,STRING,YES
samples,accuweather,historical_hourly_imperial,rain_lwe_rate,STRING,YES
samples,accuweather,historical_hourly_imperial,snow_cover,STRING,YES
samples,accuweather,historical_hourly_imperial,snow_depth,STRING,YES
samples,accuweather,historical_hourly_imperial,has_snow,BOOLEAN,YES
samples,accuweather,historical_hourly_imperial,snow,STRING,YES
samples,accuweather,historical_hourly_imperial,snow_lwe,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,snow_lwe_rate,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,solar_irradiance,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,solar_radiation_net,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,temperature,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,temperature_dew_point,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,temperature_heat_index,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,temperature_realfeel,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,temperature_realfeel_shade,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,temperature_wind_chill,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,visibility,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,wind_direction,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,wind_gust,DOUBLE,YES
samples,accuweather,historical_hourly_imperial,wind_gust_instantaneous,STRING,YES
samples,accuweather,historical_hourly_imperial,wind_speed,DOUBLE,YES
samples,accuweather,historical_hourly_metric,city_name,STRING,YES
samples,accuweather,historical_hourly_metric,country_code,STRING,YES
samples,accuweather,historical_hourly_metric,latitude,DOUBLE,YES
samples,accuweather,historical_hourly_metric,longitude,DOUBLE,YES
samples,accuweather,historical_hourly_metric,datetime_valid_local,TIMESTAMP,YES
samples,accuweather,historical_hourly_metric,gmt_offset,DOUBLE,YES
samples,accuweather,historical_hourly_metric,cloud_base_height,INT,YES
samples,accuweather,historical_hourly_metric,cloud_cover_high,STRING,YES
samples,accuweather,historical_hourly_metric,cloud_cover_low,STRING,YES
samples,accuweather,historical_hourly_metric,cloud_cover_medium,STRING,YES
samples,accuweather,historical_hourly_metric,cloud_cover_total,DOUBLE,YES
samples,accuweather,historical_hourly_metric,humidity_relative,DOUBLE,YES
samples,accuweather,historical_hourly_metric,index_uv,DOUBLE,YES
samples,accuweather,historical_hourly_metric,has_ice,STRING,YES
samples,accuweather,historical_hourly_metric,ice_lwe,STRING,YES
samples,accuweather,historical_hourly_metric,ice_lwe_rate,STRING,YES
samples,accuweather,historical_hourly_metric,minutes_of_ice,STRING,YES
samples,accuweather,historical_hourly_metric,minutes_of_precipitation,INT,YES
samples,accuweather,historical_hourly_metric,minutes_of_sun,INT,YES
samples,accuweather,historical_hourly_metric,minutes_of_rain,STRING,YES
samples,accuweather,historical_hourly_metric,minutes_of_snow,INT,YES
samples,accuweather,historical_hourly_metric,has_precipitation,BOOLEAN,YES
samples,accuweather,historical_hourly_metric,precipitation_lwe,DOUBLE,YES
samples,accuweather,historical_hourly_metric,precipitation_lwe_rate,DOUBLE,YES
samples,accuweather,historical_hourly_metric,precipitation_type,INT,YES
samples,accuweather,historical_hourly_metric,precipitation_type_desc,STRING,YES
samples,accuweather,historical_hourly_metric,pressure,DOUBLE,YES
samples,accuweather,historical_hourly_metric,pressure_msl,DOUBLE,YES
samples,accuweather,historical_hourly_metric,has_rain,STRING,YES
samples,accuweather,historical_hourly_metric,rain_lwe,STRING,YES
samples,accuweather,historical_hourly_metric,rain_lwe_rate,STRING,YES
samples,accuweather,historical_hourly_metric,snow_cover,STRING,YES
samples,accuweather,historical_hourly_metric,snow_depth,STRING,YES
samples,accuweather,historical_hourly_metric,has_snow,BOOLEAN,YES
samples,accuweather,historical_hourly_metric,snow,STRING,YES
samples,accuweather,historical_hourly_metric,snow_lwe,DOUBLE,YES
samples,accuweather,historical_hourly_metric,snow_lwe_rate,DOUBLE,YES
samples,accuweather,historical_hourly_metric,solar_irradiance,DOUBLE,YES
samples,accuweather,historical_hourly_metric,solar_radiation_net,DOUBLE,YES
samples,accuweather,historical_hourly_metric,temperature,DOUBLE,YES
samples,accuweather,historical_hourly_metric,temperature_dew_point,DOUBLE,YES
samples,accuweather,historical_hourly_metric,temperature_heat_index,DOUBLE,YES
samples,accuweather,historical_hourly_metric,temperature_realfeel,DOUBLE,YES
samples,accuweather,historical_hourly_metric,temperature_realfeel_shade,DOUBLE,YES
samples,accuweather,historical_hourly_metric,temperature_wind_chill,DOUBLE,YES
samples,accuweather,historical_hourly_metric,visibility,DOUBLE,YES
samples,accuweather,historical_hourly_metric,wind_direction,DOUBLE,YES
samples,accuweather,historical_hourly_metric,wind_gust,DOUBLE,YES
samples,accuweather,historical_hourly_metric,wind_gust_instantaneous,STRING,YES
samples,accuweather,historical_hourly_metric,wind_speed,DOUBLE,YES
samples,bakehouse,media_customer_reviews,review,STRING,YES
samples,bakehouse,media_customer_reviews,franchiseID,LONG,YES
samples,bakehouse,media_customer_reviews,review_date,TIMESTAMP,YES
samples,bakehouse,media_customer_reviews,new_id,INT,YES
samples,bakehouse,media_gold_reviews_chunked,franchiseID,INT,YES
samples,bakehouse,media_gold_reviews_chunked,review_date,TIMESTAMP,YES
samples,bakehouse,media_gold_reviews_chunked,chunked_text,STRING,YES
samples,bakehouse,media_gold_reviews_chunked,chunk_id,STRING,YES
samples,bakehouse,media_gold_reviews_chunked,review_uri,STRING,YES
samples,bakehouse,sales_customers,customerID,LONG,YES
samples,bakehouse,sales_customers,first_name,STRING,YES
samples,bakehouse,sales_customers,last_name,STRING,YES
samples,bakehouse,sales_customers,email_address,STRING,YES
samples,bakehouse,sales_customers,phone_number,STRING,YES
samples,bakehouse,sales_customers,address,STRING,YES
samples,bakehouse,sales_customers,city,STRING,YES
samples,bakehouse,sales_customers,state,STRING,YES
samples,bakehouse,sales_customers,country,STRING,YES
samples,bakehouse,sales_customers,continent,STRING,YES
samples,bakehouse,sales_customers,postal_zip_code,LONG,YES
samples,bakehouse,sales_customers,gender,STRING,YES
samples,bakehouse,sales_franchises,franchiseID,LONG,YES
samples,bakehouse,sales_franchises,name,STRING,YES
samples,bakehouse,sales_franchises,city,STRING,YES
samples,bakehouse,sales_franchises,district,STRING,YES
samples,bakehouse,sales_franchises,zipcode,STRING,YES
samples,bakehouse,sales_franchises,country,STRING,YES
samples,bakehouse,sales_franchises,size,STRING,YES
samples,bakehouse,sales_franchises,longitude,DOUBLE,YES
samples,bakehouse,sales_franchises,latitude,DOUBLE,YES
samples,bakehouse,sales_franchises,supplierID,LONG,YES
samples,bakehouse,sales_suppliers,supplierID,LONG,YES
samples,bakehouse,sales_suppliers,name,STRING,YES
samples,bakehouse,sales_suppliers,ingredient,STRING,YES
samples,bakehouse,sales_suppliers,continent,STRING,YES
samples,bakehouse,sales_suppliers,city,STRING,YES
samples,bakehouse,sales_suppliers,district,STRING,YES
samples,bakehouse,sales_suppliers,size,STRING,YES
samples,bakehouse,sales_suppliers,longitude,DOUBLE,YES
samples,bakehouse,sales_suppliers,latitude,DOUBLE,YES
samples,bakehouse,sales_suppliers,approved,STRING,YES
samples,bakehouse,sales_transactions,transactionID,LONG,YES
samples,bakehouse,sales_transactions,customerID,LONG,YES
samples,bakehouse,sales_transactions,franchiseID,LONG,YES
samples,bakehouse,sales_transactions,dateTime,TIMESTAMP,YES
samples,bakehouse,sales_transactions,product,STRING,YES
samples,bakehouse,sales_transactions,quantity,LONG,YES
samples,bakehouse,sales_transactions,unitPrice,LONG,YES
samples,bakehouse,sales_transactions,totalPrice,LONG,YES
samples,bakehouse,sales_transactions,paymentMethod,STRING,YES
samples,bakehouse,sales_transactions,cardNumber,LONG,YES
samples,healthverity,claims_sample_synthetic,hvid,STRING,YES
samples,healthverity,claims_sample_synthetic,claim_id,STRING,YES
samples,healthverity,claims_sample_synthetic,claim_type,STRING,YES
samples,healthverity,claims_sample_synthetic,date_service,STRING,YES
samples,healthverity,claims_sample_synthetic,diagnosis_code,STRING,YES
samples,healthverity,claims_sample_synthetic,procedure_code,STRING,YES
samples,healthverity,claims_sample_synthetic,patient_gender,STRING,YES
samples,healthverity,claims_sample_synthetic,patient_year_of_birth,STRING,YES
samples,healthverity,claims_sample_synthetic,patient_zip3,STRING,YES
samples,healthverity,claims_sample_synthetic,patient_state,STRING,YES
samples,healthverity,claims_sample_synthetic,inst_admit_type_std_id,STRING,YES
samples,healthverity,claims_sample_synthetic,inst_admit_source_std_id,STRING,YES
samples,healthverity,claims_sample_synthetic,inst_discharge_status_std_id,STRING,YES
samples,healthverity,claims_sample_synthetic,inst_type_of_bill_std_id,STRING,YES
samples,healthverity,claims_sample_synthetic,inst_drg_std_id,STRING,YES
samples,healthverity,claims_sample_synthetic,place_of_service_std_id,STRING,YES
samples,healthverity,claims_sample_synthetic,service_line_number,STRING,YES
samples,healthverity,claims_sample_synthetic,diagnosis_code_qual,STRING,YES
samples,healthverity,claims_sample_synthetic,admit_diagnosis_ind,STRING,YES
samples,healthverity,claims_sample_synthetic,procedure_code_qual,STRING,YES
samples,healthverity,claims_sample_synthetic,procedure_units_billed,STRING,YES
samples,healthverity,claims_sample_synthetic,procedure_modifier_1,STRING,YES
samples,healthverity,claims_sample_synthetic,procedure_modifier_2,STRING,YES
samples,healthverity,claims_sample_synthetic,procedure_modifier_3,STRING,YES
samples,healthverity,claims_sample_synthetic,procedure_modifier_4,STRING,YES
samples,healthverity,claims_sample_synthetic,revenue_code,STRING,YES
samples,healthverity,claims_sample_synthetic,line_charge,STRING,YES
samples,healthverity,claims_sample_synthetic,line_allowed,STRING,YES
samples,healthverity,claims_sample_synthetic,prov_rendering_npi,STRING,YES
samples,healthverity,claims_sample_synthetic,prov_billing_npi,STRING,YES
samples,healthverity,claims_sample_synthetic,prov_referring_npi,STRING,YES
samples,healthverity,claims_sample_synthetic,payer_type,STRING,YES
samples,healthverity,claims_sample_synthetic,prov_rendering_std_taxonomy,STRING,YES
samples,healthverity,claims_sample_synthetic,prov_billing_std_taxonomy,STRING,YES
samples,healthverity,claims_sample_synthetic,prov_referring_std_taxonomy,STRING,YES
samples,information_schema,catalog_privileges,grantor,STRING,NO
samples,information_schema,catalog_privileges,grantee,STRING,NO
samples,information_schema,catalog_privileges,catalog_name,STRING,NO
samples,information_schema,catalog_privileges,privilege_type,STRING,NO
samples,information_schema,catalog_privileges,is_grantable,STRING,NO
samples,information_schema,catalog_privileges,inherited_from,STRING,NO
samples,information_schema,catalog_tags,catalog_name,STRING,NO
